Sr.no,ID,Name of News,youtube link,https://youtu.be/ATOcPSGRgVk?si=pnFohU9qeZqgbPXj,Duration,standard duration,Publishing year,Media Organization,Auidio Quality,single speaker,Country,Pecha Tools,Group,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
327.0,STT_NW0314,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༤།༠༣།༠༡ Tibet This Week (Tibetan)-March 01, 2024",https://youtu.be/8IGwWTAMWPU?si=PxRjpBZUZFctmCSf,YouTube ,0:12:02,00:12:03,,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
328.0,STT_NW0315,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༣།༠༥ TV Daily News March 05, 2024",https://youtu.be/Kd5SrVilWI0?si=FozMTmn-8ljLucWk,YouTube ,0:09:40,00:09:41,,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
329.0,STT_NW0316,"Kunleng News Aug 6, 2014 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༤ ཟླ་ ༨ཚེས་༦",https://youtu.be/77-OqWFRhpY?si=BtnKA4w03M7kXp6L,YouTube ,0:15:29,00:15:30,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
330.0,STT_NW0317,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༣།༠༤ TV Daily News March 04, 2024",https://youtu.be/en5f4aLeM7g?si=0zqkQkHS5PtYLFRe,YouTube ,0:05:04,00:05:04,,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
331.0,STT_NW0318,"Kunleng News Aug 7, 2019 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༩ཟླ་ ༨ ཚེས་༧",https://youtu.be/hFriImP3kL4?si=_b7SCAPtf-ECvGRA,YouTube ,0:19:08,00:19:08,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
332.0,STT_NW0319,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༥།༠༧ TV Daily News May 07, 2024",https://youtu.be/NWNNI6PqmWc?si=Ed_7aV3ULrCIjN1d,YouTube ,0:06:00,00:06:00,,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
333.0,STT_NW0320,"གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༤ ཟླ་ ༥་ཚེས་༧ Headline News: May 7, 2024",https://youtu.be/i7mwSMlFqc4?si=5stRlgKjV7GXnIB5,YouTube ,00:05:00,00:05:01,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
334.0,STT_NW0321,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༥།༠༦ TV Daily News May 06, 2024",https://youtu.be/179S9XWM2DM?si=1L1xQqbQAt2lnkMi,YouTube ,0:08:29,00:08:30,,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
335.0,STT_NW0322,Watch Kunleng Full Broadcast Jun 14 2024 VOA Tibetan ཀུན་གླེང་ཐད་གཏོང་། ༢༠༢༤ ཟླ་ ༦ ཚེས་༡༤,https://www.youtube.com/live/T3gZJbP0iNs?si=bSC8xQ8mxu2rhadP,YouTube ,0:29:45,00:29:45,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
336.0,STT_NW0323,ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༨ཟླ་ ༣ ཚེས་༢༡,https://youtu.be/3qWnpf1flhk?si=BVwmuqpSCFERw3z1,YouTube ,0:24:48,00:24:49,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
337.0,STT_NW0324,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༤།༠༤།༠༥ Tibet This Week (Tibetan)-April 05, 2024",https://youtu.be/Sgy-Uta6WDM?si=g5yydxHcvk8S-1_p,YouTube ,0:12:57,00:12:58,,TibetTV,Good,True,India,Uploaded,Group A,,,,,,,,,,,,,
338.0,STT_NW0325,"སར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༤ ཟླ་ ༤ ཚེས་༢ Headline News: Apr 2, 2024",https://youtu.be/yiXYdInywu8?si=E72K8gEfwNKUyTPd,youtube,0:05:00,00:05:00,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
339.0,STT_NW0326,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༤།༠༣།༢༩ Tibet This Week (Tibetan)-March 29, 2024",https://youtu.be/IOG90K-5pkw?si=Xzz2lHnIjWnlzPt8,YouTube ,0:09:21,00:09:22,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
340.0,STT_NW0327,ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༨ཟླ་ ༡༢ ཚེས་༧,https://youtu.be/IjiOoIgLbF0?si=BVi6MBqF_zpLsPLR,YouTube ,0:22:40,00:22:41,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
341.0,STT_NW0328,"Kunleng News Aug 8, 2018 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༨ཟླ་ ༨ཚེས་༨",https://youtu.be/qGW3WANPyh4?si=rGxf2GmEBNlUEkml,YouTube ,0:17:25,00:17:25,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
342.0,STT_NW0329,ཀུན་གླེང་གསར་འགྱུར།,https://youtu.be/DMnPQPdBKE0?si=PGG0vi5rH4OtUv1a,YouTube ,0:23:33,00:23:33,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
343.0,STT_NW0330,ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༣ ལོའི་ཟླ་༥ ཚེས་༡༧,https://youtu.be/Y8vR57AJ62g?si=DetTuC0zB3nY_PFm,YouTube ,00:16:44,00:16:44,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
344.0,STT_NW0331,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༣ ཟླ་༦ ཚེས་༣༠ Kunleng News Jun 30, 2023",https://youtu.be/NSps72WEjcs?si=Y6J7_bRyCWe_61ZR,YouTube ,0:21:16,00:21:16,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
345.0,STT_NW0332,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ཟླ་༥ ཚེས་༡༠ Kunleng News May 10, 2024",https://youtu.be/v6n-SxkxaiQ?si=yLbgwsPvm08sJzfi,YouTube ,0:22:55,00:22:56,,VOA  Tibetan,Good,True,US,Uploaded,Group A,,,,,,,,,,,,,
346.0,STT_NW0333,"Kunleng News Jul 03, 2020 ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༠ ཟླ་ ༧ ཚེས་༣",https://youtu.be/xj2ik5L521g?si=QHguLjSYiQOfTMmt,YouTube ,0:19:11,00:19:11,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
347.0,STT_NW0334,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ལོའི་ཟླ་༥ ཚེས་༡ Kunleng News May 1st, 2024",https://youtu.be/GNrKJQcQ3Rs?si=oYYrjBawrx-l71Ni,YouTube ,0:22:22,00:22:23,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
348.0,STT_NW0335,"Kunleng News Feb 19, 2020 ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༠ཟླ་ ༢ ཚེས་༡༩",https://youtu.be/ih3muO1MErU?si=BxiKdOGMgbC41yfL,YouTube ,0:18:43,00:19:43,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
349.0,STT_NW0336,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ཟླ་༥ ཚེས་༡༥ Kunleng News May 15, 2024",https://youtu.be/_SPIfXKUEdk?si=wCRKKah_OuEvAp-S,YouTube ,0:21:05,00:21:05,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
350.0,STT_NW0337,"ན་གླེང་གསར་འགྱུར། ༢༠༢༣ ཟླ་༩ ཚེས་༨ Kunleng News Sep 8, 2023",https://youtu.be/8b9c16rFLmM?si=vvqA6LpIp5gUWysv,YouTube ,0:19:18,00:19:18,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
351.0,STT_NW0338,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༥།༠༢ TV Daily News May 02, 2024",https://youtu.be/RIAyEodOqAI?si=mo1QbvsIWVzt6MpW,YouTube ,0:05:47,00:05:47,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
352.0,STT_NW0339,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༥།༠༡ TV Daily News May 01, 2024",https://youtu.be/7Ke47mPKL9A?si=jeMKbCVhVT3QN4Ax,YouTube ,0:11:06,00:11:06,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
353.0,STT_NW0340,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༥།༡༦ TV Daily News May 16, 2024",https://youtu.be/e1EWpZ9Fx48?si=lj556Fkat5GYwgqx,YouTube ,0:09:06,00:09:07,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
354.0,STT_NW0341,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༥།༡༥ TV Daily News May 15, 2024",https://youtu.be/3GgG7AjceYM?si=5-h0soG1IAzUELxb,YouTube ,0:09:02,00:09:03,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
355.0,STT_NW0342,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༥།༡༤ TV Daily News May 14, 2024",https://youtu.be/GIabreBJSyA?si=xvAz4N9yniMAmmRa,YouTube ,0:06:44,00:06:45,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
356.0,STT_NW0343,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ཟླ་༣ ཚེས་༢༢ Kunleng News March 22, 2024",https://youtu.be/BKsuRpF2jns?si=CufuaaVyXNYgfWmX,YouTube ,0:21:41,00:21:41,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
357.0,STT_NW0344,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ཟླ་༥ ཚེས་༣ Kunleng News May 3, 2024",https://youtu.be/fUWLcLyWSfw?si=MxzWDcLNOMFzk8vn,YouTube ,0:23:00,00:23:01,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
358.0,STT_NW0345,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ལོའི་ཟླ་༤ ཚེས་༡༠ ། Kunleng News April 10th, 2024",https://youtu.be/XUCI-sANrUE?si=Hsj8Jr83dCHtFqg3,YouTube ,0:21:04,00:21:04,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
359.0,STT_NW0346,"Kunleng News Feb 7, 2020 ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༠ ཟླ་ ༢ ཚེས་༧",https://youtu.be/71jknn4TpLU?si=OlHHmn3fIOGamIYA,YouTube ,0:17:34,00:17:35,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
360.0,STT_NW0347,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༥།༡༣ TV Daily News May 13, 2024",https://youtu.be/rdGbAMDwbW8?si=q9zvzO7nTDDBSmGa,YouTube ,0:07:22,00:07:22,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
361.0,STT_NW0348,༡༩༥༩ལོར་སྤྱི་ནོར་༧གོང་ས་༧སྐྱབས་མགོན་ཆེན་པོ་མཆོག་ལ་རྒྱ་གར་གྱིས་ཕེབས་བསུ་སྣེ་ལེན་ཞུ་ཕྱོགས།,https://youtu.be/KAp-WHhhgs0?si=0XAIGGIkJvpaPAUg,YouTube ,0:14:18,00:14:19,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
362.0,STT_NW0349,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ལོའི་ཟླ་༥ ཚེས་༢༩ ། Kunleng News May 29th, 2024",https://youtu.be/AZHk6mxjFa8?si=-5MxjFZVG-oVuE2m,YouTube ,0:20:56,00:20:56,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
363.0,STT_NW0350,"Kunleng News Feb 12, 2021 ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༡ ཟླ་༢ ཚེས་༡༢",https://youtu.be/ZB4XdofemNk?si=U7IJ9eDFJgGNMu4O,YouTube ,0:19:07,00:19:07,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
364.0,STT_NW0351,"Kunleng News June 24th, 2024",https://youtu.be/fdHrdhKNeyE?si=u17xKxHdzFFPpKtC,YouTube ,0:10:18,00:10:18,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
365.0,STT_NW0352,FPL/W1FPL3093/sources/W1FPL3093-I1FPL3093/,https://youtu.be/RqVw7V9aSe0?si=ba0zdb7Qwr2CA6qp,YouTube ,0:05:22,00:05:23,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
366.0,STT_NW0353,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༥།༠༩ TV Daily News May 09, 2024",https://youtu.be/ab11h7w9Icg?si=BYjyMsV3Ao9I-wlc,YOUTUBE ,0:06:31,00:06:31,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
367.0,STT_NW0354,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༤།༠༥།༡༠ Tibet This Week (Tibetan)-May 10, 2024",https://youtu.be/XfcnFzPkz9s?si=WFqfUo3rh4W6YAYF,YOUTUBE ,0:08:27,00:08:28,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
368.0,STT_NW0355,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༤།༠༥།༠༣ Tibet This Week (Tibetan)-May 03, 2024",https://youtu.be/rVv9eS332Xw?si=ZASinqb21HzbA8hz,YOUTUBE ,0:08:34,00:08:34,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
369.0,STT_NW0356,"Kunleng News Mar 1, 2022",https://youtu.be/fb3dhJvxjKs?si=7EgkFPwivhWkkXNt,YOUTUBE ,0:21:33,00:21:33,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
370.0,STT_NW0357,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༤།༠༦།༠༧ Tibet This Week (Tibetan)-June 07, 2024",https://youtu.be/TJNiqKZeowY?si=sP8-cDvO1MwzjTTL,YOUTUBE ,0:09:39,00:09:40,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
371.0,STT_NW0358,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༥།༣༠ TV Daily News May 30, 2024",https://youtu.be/tBdpqa3CVmw?si=KTa4x-9fVrZJuT8J,YOUTUBE ,0:09:22,00:09:23,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
372.0,STT_NW0359,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༤།༠༥།༣༡ Tibet This Week (Tibetan)-May 31, 2024",https://youtu.be/0X9vK3EfWy8?si=HZR2-5YPPfqbdV2j,YOUTUBE ,0:10:14,00:10:15,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
373.0,STT_NW0360,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༥།༢༧ TV Daily News May 27, 2024",https://youtu.be/BjD9L2fvz4c?si=PmgakXRz8c5Rq2-R,YouTube ,0:09:06,00:09:07,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
374.0,STT_NW0361,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༤།༠༥།༢༤ Tibet This Week (Tibetan)-May 24, 2024",https://youtu.be/07fQZdRGDLc?si=RM8kbqCQh9xLTDm1,YouTube ,0:14:52,00:14:53,,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
375.0,STT_NW0362,༧རྒྱལ་བའི་ཡང་སྲིད་ཐད་རྒྱ་ནག་གཞུང་གི་གཏམ་བཤད།,https://youtu.be/Vj_02Cs_Rd8?si=pi45IwkB5x_m2m56,YouTube ,0:14:47,00:14:48,,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
376.0,STT_NW0363,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༣ ཟླ་༧ ཚེས་༡༤Kunleng News July 14, 2023",https://youtu.be/IfjgkOONSeA?si=mLuIpcqVzY0c8wgK,YouTube ,00:21:05,00:21:06,2023.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
377.0,STT_NW0364,"Kunleng News Jan 5, 2024",https://youtu.be/TpborecP-u8?si=nIe4Vs6SQN40baAh,YouTube ,00:21:51,00:21:51,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
378.0,STT_NW0365,"Kunleng News Dec 29, 2023",https://youtu.be/G8lNRirMgug?si=6Vq6UTn_ym_HL23C,YouTube ,00:28:46,00:28:46,2023.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
379.0,STT_NW0366,"Kunleng News Jan 3rd, 2024.",https://youtu.be/XMILVhCn01Q?si=WCJrYVu8SRhGxSya,YouTube ,00:22:11,00:22:12,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
380.0,STT_NW0367,"Kunleng News Jan 12, 2024",https://youtu.be/tLCBH-OXZss?si=I_aDtM-M0Ehqn-1s,YouTube ,00:19:32,00:19:32,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
381.0,STT_NW0368,"Kunleng News Jan 19, 2018 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༨ཟླ་ ༡ ཚེས་༡༩",https://youtu.be/gvpjnpfL0f0?si=HxfDuxzaNw1OHkRV,YouTube ,00:17:50,00:17:50,2018.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
382.0,STT_NW0369,ཀུན་གླེང་། ༢༠༢༤ ལོའི་ཟླ་༥ ཚེས་༣༡,https://www.youtube.com/live/r9P0kxOR460?si=714JVoPhLr_jL0Yb,YouTube ,00:59:04,00:59:40,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
383.0,STT_NW0370,"Kunleng News Aug 09, 2019 ཀུན་གླེང་གསར་འགྱུར། ༢༠༡༩ཟླ་ ༨ ཚེས་༩",https://youtu.be/9ji72Zy2hG0?si=kiuEkTuKoQ7xPkrN,YouTube ,00:21:06,00:21:07,2019.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
384.0,STT_NW0371,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ལོའི་ཟླ་༥ ཚེས་༨ Kunleng News May 8th, 2024",https://youtu.be/ApZKaP7OACE?si=GJzmXMya-zqErYc4,YouTube ,00:19:30,00:19:31,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
385.0,STT_NW0372,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༣ ཟླ་༡༠ ཚེས་༢༧ Kunleng News Oct 27, 2023",https://youtu.be/7zLjAMw7muU?si=j8ABEQpXN-UQs1QD,YouTube ,00:09:35,00:09:36,2023.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
386.0,STT_NW0373,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༣ ལོའི་ཟླ་༡༡ ཚེས་༡༠ Kunleng News Full Broadcast Nov 10, 2023",https://youtu.be/lpqYYIj5oA0?si=2_6nYtSfE5LY9tVZ,YouTube ,00:22:59,00:22:59,2023.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
387.0,STT_NW0374,"Kunleng News Nov 15, 2023",https://youtu.be/cKW-B_1hSPE?si=q_X2PUebJZNVy6Vj,YouTube ,00:20:48,00:20:48,2023.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
388.0,STT_NW0375,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༡།༢༡Tibet TV Daily News- Jan. 21, 2021",https://youtu.be/7nmF7N03M3I?si=f-_NkRiOiT6fwSsk,YouTube ,00:07:24,00:07:24,2021.0,TibetTV,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
389.0,STT_NW0376,"Kunleng News May 24, 2024",https://youtu.be/XxImTfypFZ0?si=r9-Xtn52bcwMsj0Q,YouTube ,00:27:56,00:27:57,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
390.0,STT_NW0377,རྒྱ་ནག་ལ་ལྟ་སྟངས་ཡག་པོ་མེད་མཁན་མང་དུ་འཕར་བཞིན་པ། Unfavorable Views of China Widespread,https://youtu.be/uMSSxiNTWLM?si=OxgFeCouOv0vluFq,YouTube ,00:13:53,00:13:54,2023.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
391.0,STT_NW0378,"Kunleng News June 23, 2023",https://youtu.be/3nqlNSBPs4w?si=zW-cL-YfjBwkmyY1,YouTube ,00:18:55,00:18:56,2023.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
392.0,STT_NW0379,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༡།༡༩Tibet TV Daily News- Jan. 19, 2021",https://youtu.be/eQsLP-erJJw?si=yJqRU6bdZjemor3h,YouTube ,00:05:23,00:05:23,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
393.0,STT_NW0380,"Watch Kunleng Full Broadcast Live Jun 25, 2024 VOA Tibetan ཀུན་གླེང་ཐད་གཏོང་། ༢༠༢༤ ཟླ་ ༦ ཚེས་༢༥",https://www.youtube.com/live/3ulOy-k0uZk?si=HfQ2-Z0BOwNu07fl,YouTube ,00:29:04,00:29:05,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
394.0,STT_NW0381,ཨེ་ཁ་ཏོར་གྱིས་རྒྱ་ནག་ལ་ཐོངས་མཆན་ཆག་ཡང་མཚམས་འཇོག Ecuador Cancels Visa-Free Entry to Chinese,https://youtu.be/-Azs6bzbEj0?si=yUcBrl3jPfIGQmK6,YouTube ,00:08:30,00:08:30,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
395.0,STT_NW0382,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༡།༡།༡༡Tibet TV Daily News- Jan. 11, 2021",https://youtu.be/Zp7xgxGqtiA?si=J0Pm1h3jKWN32YwQ,YouTube ,00:09:47,00:09:48,2021.0,TibetTV,Good,True,India,Uploaded,Group B,,,,,,,,,,,,,
396.0,STT_NW0383,"Kunleng News Apr 5, 2024",https://youtu.be/ds0Vi2tbqpI?si=PAsQMhS93-OgFEXT,YouTube ,00:24:43,00:25:44,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
397.0,STT_NW0384,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ཟླ་༣ཚེས་༢༩ Kunleng News Mar 29, 2024",https://youtu.be/Xd7s1KqGkNA?si=7HZ-STfj5CmXAtCc,YouTube ,00:21:53,00:21:54,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
398.0,STT_NW0385,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ལོའི་ཟླ་༤ ཚེས་༣ ། Kunleng News April 3rd, 2024.",https://youtu.be/O23QVY18_WY?si=lnNVYU6nEqXZKX3e,YouTube ,00:21:30,00:21:30,2024.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
399.0,STT_NW0386,"Kunleng News Mar 13, 2020 ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༠ ཟླ་ ༣ ཚེས་༡༣",https://youtu.be/vBdgH-FV-lU?si=ks-bc__FHaefClUb,YouTube ,00:20:07,00:20:08,2020.0,VOA  Tibetan,Good,True,US,Uploaded,Group B,,,,,,,,,,,,,
